# Creation date:  11.06.2004
# Author:         Pascal Ballester, ESO/DMD
# Description:    Calibrated intensities of emission sky lines     
#                 in the wavelength domain 0.3-2.6 microns
#
# Table of sky emission lines in the range 0.3-2.5 um.
#
# Concerning the optical lines (in this file: lambda < 0.92 microns)
#------------------------------------------------------------------------ 
# Source: the UVES Sky Emission Atlas (Hanuschik, 2003, A&A, 407,
# 1157)
#
# Concerning the OH lines (in this file: lambda > 0.92 microns)
#--------------------------------------------------------------------
# This file contains most of the OH lines appearing in the sky.
# All the lines belonging to the sequence Delta V=2 to 5, up
# to V'=9 are included. All the levels with the rotational quantum 
# number J equal or inferior to 16.5 have been considered.
# 
# These data have been computed by Philippe Rousselot (Observatory of
# Besancon, France). The calculations are based on the energy levels
# published by Abrams et al. (1994, ApJS, 93, 351) and on the
# transition probabilities published by Mies (1974, J. of Mol. Spec.,
# 53, 150). The upper relative populations have been computed by
# assuming a Boltzmann distribution with a rotational temperature
# equal to 190 K and a vibrational temperature equal to 9000 K. These
# values are approximates and the resulting relative intensities
# should be regarded as indicative. The accuracy of the wavelengths is
# of the order of a few hundredth of Angstroems.
# 
# If you have any questions or comments concerning this list you
# can send an E-mail to philippe@obs-besancon.fr.
#
# If you use this list for your work and puslish it, please refer to:
# Rousselot et al. (2000, A&A, 354, 1134).
#
# Concerning the merged data
#---------------------------
# The OH lines table, initially in relative units proportional to the
# flux of photons, has been scaled to match the UVES spectrum (in units
# of 1e-16*ergs/cm2/s/arcsec2) in the region 0.7-1.0 microns. 
#
# For this purpose, the OH lines intensities have been divided by the
# wavelength to bring them in units relatives to the UVES ones, then
# scaled to obtain a good agreement in the region 0.7-1.0 micron.
#
# Then the values have been converted from 1e-16 ergs/cm2/s/arcsec2
# to photons/s/m2/arcsec2 by multiplying by 1e-16 * 1e-3, then 
# dividing by the photon energy in Joules (1.985e-19/lambda [microns]).  
# (calculations done on the table all-sky-emission.tbl) 
#
#
# Wavelength [um]  Flux [photons/m2/s/arcsec2]
   1.450251   0.00000199
   1.450280   0.04672544
   1.450327   1.12795971
   1.450336   0.04672544
   1.450381   0.00000199
   1.451023   0.00000652
   1.451290   0.00000652
   1.451880 269.26951674
   1.451912 269.26952578
   1.452358   2.04785902
   1.452555   2.04785896
   1.453799   0.00000098
   1.454130   0.00000098
   1.454550   0.00139421
   1.454581   0.00139421
   1.454758   0.00000142
   1.454994   0.00509068
   1.455065   0.00509068
   1.455281   0.00000142
   1.456395  97.97229276
   1.456402  97.97229568
   1.459915   0.00013602
   1.459958   0.00013602
   1.460328   0.00044282
   1.460415   0.00044282
   1.460454 272.79596817
   1.460513 272.79596572
   1.460833   0.00016599
   1.460885   0.00016599
   1.460936   0.00000938
   1.460980   0.00000938
   1.461029   0.00011173
   1.461064   0.00000644
   1.461090   0.00011173
   1.461122   0.00000644
   1.461398   0.00231486
   1.461457   0.00231486
   1.461684   0.00152015
   1.461715   0.00000042
   1.461747   0.00152015
   1.461748   0.00000042
   1.461790   0.00000029
   1.461843   0.00000029
   1.462624   0.02532746
   1.462626   0.00000020
   1.462688   0.02532746
   1.462790   0.00000020
   1.463031   0.01613350
   1.463093   0.01613350
   1.463177   0.00000001
   1.463199   0.00000001
   1.463211   0.00000001
   1.463258   0.00000001
   1.463368   0.00000061
   1.463653   0.31347608
   1.463682   0.00000061
   1.463765   0.31347608
   1.464505   0.21624685
   1.464572   0.21624685
   1.465076   0.13274559
   1.465134   0.13274559
   1.465331   0.00000000
   1.465332   0.00000000
   1.465342   0.00000000
   1.465372   0.00000000
   1.465570   0.54130979
   1.465810   0.54130982
   1.465908   0.00001025
   1.465965   0.00001025
   1.466293   0.00003050
   1.466398   0.00003050
   1.466499  71.15869164
   1.466515  71.15868875
   1.467031   1.43324938
   1.467098   1.43324934
   1.467829   0.83954663
   1.467882   0.83954658
   1.468159   0.00000000
   1.468194   0.00000000
   1.469800 169.89923948
   1.469888 169.89924862
   1.470192   7.31863993
   1.470256   7.31863969
   1.471308   4.04282104
   1.471353   4.04282096
   1.472541   0.00000061
   1.472613   0.00000061
   1.472900   0.00000169
   1.473024   0.00000169
   1.473111   0.00000007
   1.473497   0.00000007
   1.473972  28.46347654
   1.474006   0.00000010
   1.474031  28.46347550
   1.474606   0.00000010
   1.475543  14.59697695
   1.475575  14.59697728
   1.476233   0.00000002
   1.476434   0.00000002
   1.476947   0.00000005
   1.477218  35.55415371
   1.477259  35.55415571
   1.477313   0.00000005
   1.478194   0.07200251
   1.478340   0.07200252
   1.478349  82.75818284
   1.478399  82.75818430
   1.479827   0.00000003
   1.479915   0.00000003
   1.479924  75.23929797
   1.479946   0.11897985
   1.480042  75.23929726
   1.480161   0.00000007
   1.480232   0.11897985
   1.480307   0.00000007
   1.480570  38.65239279
   1.480588  38.65239217
   1.483290 172.16625023
   1.483328 172.16624487
   1.486440  71.53652534
   1.486440  71.53652534
   1.487779   0.00000000
   1.487885   0.00000000
   1.488092   0.00000000
   1.488260   0.00000000
   1.488582  12.82115897
   1.488651  12.82115900
   1.488758 221.53653267
   1.488782 221.53652759
   1.490828  24.69773277
   1.490978  24.69773383
   1.491146   0.00000000
   1.491389   0.00000000
   1.491834   0.00000000
   1.492258   0.00000000
   1.493179  80.60453434
   1.493197  80.60453404
   1.493801   0.00000000
   1.493928   0.01372796
   1.494111   0.01372796
   1.494250   0.00000000
   1.495539   0.02196474
   1.495876   0.02196474
   1.496414   0.00000000
   1.496540   0.00000000
   1.496707   0.00000000
   1.496900   0.00000000
   1.500625   3.41939534
   1.500722   3.41939555
   1.502514   6.12216646
   1.502697   6.12216627
   1.505285  65.32745722
   1.505288  65.32745805
   1.505554 598.36273492
   1.505556 598.36270491
   1.505749   0.00000000
   1.505897   0.00000000
   1.506024   0.00000000
   1.506244   0.00000000
   1.506397  19.30730464
   1.506402  19.30730488
   1.506894 207.30477753
   1.506900 207.30478667
   1.507449   0.00000000
   1.507739   0.00000000
   1.508224   7.22166233
   1.508227   7.22166222
   1.508821  65.27707756
   1.508834  65.27707719
   1.510738   2.39546603
   1.510738   2.39546603
   1.510924   0.00219647
   1.511148   0.00219647
   1.511361  17.46851407
   1.511384  17.46851337
   1.512416   0.00341184
   1.512809   0.00341184
   1.513380   0.68463473
   1.513506   0.68463476
   1.513919   0.65012595
   1.513924   0.65012595
   1.514533   3.87027709
   1.514566   3.87027707
   1.514991   1.15692695
   1.515208   1.15692693
   1.515803   0.00000000
   1.515974   0.00000000
   1.517762   0.14068010
   1.517776   0.14068010
   1.518350   0.70012592
   1.518396   0.70012594
   1.518701 132.74558934
   1.518727 132.74559223
   1.522270   0.02397985
   1.522293   0.02397985
   1.522823   0.10267003
   1.522884   0.10267002
   1.524079 443.45090393
   1.524112 443.45089259
   1.526878   0.10400504
   1.527034   0.10400504
   1.527446   0.00322292
   1.527480   0.00322292
   1.527964   0.01213476
   1.528042   0.01213476
   1.528270   0.16788412
   1.528523   0.16788413
   1.528775 163.85390332
   1.528783 163.85390456
   1.529258   0.00029572
   1.529529   0.00029572
   1.530650   0.00044824
   1.531105   0.00044824
   1.533210 459.06800512
   1.533270 459.06803347
   1.533300   0.00034156
   1.533348   0.00034156
   1.533784   0.00115579
   1.533881   0.00115579
   1.537275   0.00034622
   1.537322   0.00034622
   1.537476   0.00023186
   1.537537   0.00023186
   1.537619   0.00432116
   1.537669   0.00002209
   1.537674   0.00432116
   1.537705   0.00002209
   1.537793   0.00001510
   1.537850   0.00001510
   1.537920   0.00282116
   1.537983   0.00282116
   1.538691   0.04273300
   1.538752   0.04273300
   1.538808   0.00000113
   1.538833   0.00000113
   1.538873   0.00000078
   1.538925   0.00000078
   1.539127   0.02700252
   1.539189   0.02700252
   1.539526 122.51888578
   1.539541 122.51889064
   1.539844   0.00002873
   1.539907   0.00002873
   1.540295   0.00008836
   1.540413   0.00008836
   1.540483   0.33249372
   1.540547   0.33249372
   1.540704   0.00000005
   1.540718   0.00000005
   1.540723   0.00000003
   1.540769   0.00000003
   1.541100   0.20264482
   1.541150   0.01209068
   1.541160   0.20264483
   1.541339   0.01209068
   1.542368   0.01881612
   1.542658   0.01881612
   1.542984   2.03274547
   1.543049   2.03274553
   1.543170 295.08815355
   1.543261 295.08815328
   1.543350   0.00000000
   1.543368   0.00000000
   1.543370   0.00000000
   1.543390   0.00000000
   1.543851   1.18085643
   1.543905   1.18085647
   1.546181   9.66498746
   1.546244   9.66498719
   1.546763   0.00000000
   1.546799   0.00000000
   1.547090   0.00000191
   1.547170   0.00000191
   1.547399   5.29345065
   1.547444   5.29345064
   1.547511   0.00000544
   1.547652   0.00000544
   1.549019   0.00003369
   1.549341   0.00003369
   1.550057  35.37783261
   1.550116  35.37783394
   1.550324   0.00005001
   1.550847   0.00005001
   1.550956  63.76574418
   1.550998  63.76574061
   1.551771  17.98488762
   1.551804  17.98488679
   1.553971 136.27203504
   1.554095 136.27204173
   1.554589  97.77077729
   1.554639  97.77078021
   1.555055   0.00000010
   1.555153   0.00000010
   1.555448   0.00000027
   1.555614   0.00000027
   1.556228   0.00108199
   1.556450   0.00108199
   1.557007  45.27707803
   1.557025  45.27707737
   1.557304   0.00163602
   1.557634   0.00163602
   1.559744 195.34005635
   1.559782 195.34005270
   1.563097  24.20654843
   1.563156  80.54156331
   1.563156  80.54156372
   1.563168  24.20654936
   1.563754   0.00000000
   1.563873   0.00000000
   1.564123   0.00000001
   1.564314   0.00000001
   1.565483 243.57683340
   1.565507 243.57682545
   1.565618  47.09067939
   1.565775  47.09067797
   1.570245  88.19899085
   1.570263  88.19898997
   1.570303   0.00000327
   1.570682   0.00000327
   1.571535   0.00000476
   1.572134   0.00000476
   1.572142   0.00007513
   1.572400   0.00007513
   1.573102   0.00011098
   1.573209   0.00000000
   1.573348   0.00000000
   1.573474   0.00011098
   1.573556   0.00000000
   1.573773   0.00000000
   1.575983   6.86901792
   1.576083   6.86901750
   1.578116  12.41057928
   1.578309  12.41057921
   1.583032  70.20151699
   1.583035  70.20151659
   1.583326 647.10326045
   1.583328 647.10326107
   1.583439   0.00000000
   1.583599   0.00000000
   1.583766   0.00000000
   1.584010   0.00000000
   1.584248  20.99496184
   1.584253  20.99496138
   1.584803 229.84886567
   1.584809 229.84885927
   1.586247   8.04408056
   1.586251   8.04408023
   1.586923  74.86146605
   1.586938  74.86146336
   1.588924   0.00000407
   1.589003   2.76826191
   1.589004   2.76826198
   1.589220   0.00000407
   1.589648   1.47858942
   1.589717  20.91939633
   1.589741  20.91939564
   1.589779   1.47858936
   1.589788   0.00000589
   1.590204   0.00000589
   1.591477   2.52015118
   1.591707   2.52015112
   1.592494   0.79005035
   1.592500   0.79005033
   1.593203   4.88539061
   1.593222   0.00000027
   1.593240   4.88539063
   1.593666   0.00000027
   1.594391   0.00000039
   1.594469   0.00000000
   1.594648   0.00000000
   1.595075   0.00000039
   1.596716   0.18173803
   1.596730   0.18173803
   1.597245 143.07304562
   1.597274 143.07304541
   1.597398   0.94068006
   1.597450   0.94068009
   1.601670   0.03335013
   1.601696   0.03335013
   1.602316   0.14823678
   1.602385   0.14823678
   1.603066 479.34506503
   1.603100 479.34510545
   1.604127   0.24408061
   1.604292   0.24408060
   1.605716   0.39710328
   1.605985   0.39710329
   1.606609   0.00000017
   1.606944   0.00000017
   1.607364   0.00488287
   1.607391   0.00000025
   1.607402   0.00488287
   1.607855   0.00000025
   1.607970 179.97481380
   1.607971   0.01904282
   1.607980 179.97481271
   1.608059   0.01904282
   1.612829 507.93452489
   1.612892 507.93452226
   1.613808   0.00056914
   1.613860   0.00056914
   1.614376   0.00198992
   1.614485   0.00198992
   1.617901   0.00000002
   1.618418   0.00000002
   1.619454 138.79092714
   1.619456   0.03113350
   1.619469 138.79093313
   1.619656   0.03113350
   1.620850   0.04882871
   1.621015   0.00005306
   1.621085   0.00005306
   1.621162   0.04882871
   1.621548   0.00016877
   1.621680   0.00016877
   1.622082   0.00060025
   1.622105   0.00671537
   1.622119   0.00060025
   1.622152   0.00671537
   1.622282   0.00039962
   1.622341   0.00039962
   1.622418   0.00435642
   1.622480   0.00435642
   1.622882   0.00004312
   1.622908   0.00004312
   1.622941   0.06011335
   1.622995   0.06011335
   1.622997   0.00002933
   1.623051   0.00002933
   1.623404   0.03780856
   1.623467   0.03780856
   1.623490 337.40554680
   1.623585 337.40554760
   1.624521   0.00000250
   1.624534   0.00000250
   1.624569   0.00000173
   1.624577   0.42884131
   1.624616   0.00000173
   1.624637   0.42884131
   1.625231   0.00000001
   1.625243   0.25931990
   1.625304   0.25931991
   1.625609   0.00000001
   1.625945   0.00000001
   1.626458   0.00000001
   1.627001   2.42065478
   1.627008   0.00000008
   1.627011   0.00000012
   1.627013   0.00000012
   1.627046   0.00000008
   1.627063   2.42065480
   1.627945   1.39546602
   1.628000   1.39546602
   1.629003   0.00000395
   1.629091   0.00000395
   1.629502   0.00001161
   1.629659   0.00001161
   1.630197  10.73803538
   1.630258  10.73803561
   1.630327   0.00000000
   1.630354   0.00000000
   1.630356   0.00000000
   1.630373   0.00000000
   1.631528   5.82997502
   1.631575   5.82997482
   1.631695  75.28966928
   1.631737  75.28967073
   1.634147  37.02770823
   1.634204  37.02770772
   1.634542   0.00000000
   1.634558   0.00000000
   1.635065 162.59446382
   1.635195 162.59446123
   1.635669   0.00309320
   1.635906   0.00309320
   1.636021  18.66498742
   1.636056  18.66498754
   1.636906   0.00470529
   1.637262   0.00470529
   1.637790   0.00000024
   1.637897   0.00000024
   1.638258   0.00000065
   1.638442   0.00000065
   1.638824  97.36775647
   1.638874  97.36775488
   1.641464  44.71032771
   1.641483  44.71032692
   1.644197 186.90176925
   1.644235 186.90176936
   1.644725  30.13854071
   1.644798  30.13853834
   1.644829   0.00000000
   1.645252   0.00000000
   1.645485   0.00000000
   1.646050   0.00000000
   1.647397   0.00000001
   1.647525   0.00000001
   1.647565  59.23173572
   1.647732  59.23173827
   1.647837   0.00000003
   1.647906  76.52392909
   1.647906  76.52392510
   1.648049   0.00000003
   1.650224 226.19647116
   1.650249 226.19646457
   1.652802   0.00024043
   1.653078   0.00024043
   1.653909   0.00035718
   1.654312   0.00035718
   1.655372  81.52393092
   1.655391  81.52392519
   1.657848   0.00000000
   1.657998   0.00000000
   1.658263   0.00000000
   1.658503   0.00000000
   1.658580   9.11209034
   1.658685   9.11209037
   1.660999  16.70025277
   1.661205  16.70025240
   1.665444   0.00000000
   1.665915   0.00000000
   1.668918  63.75314944
   1.668922  63.75314743
   1.669169   0.00000000
   1.669237 591.43575042
   1.669239 591.43579213
   1.669340   0.00000000
   1.669562   0.00000000
   1.669829   0.00000000
   1.670260  19.29471016
   1.670267  19.29470956
   1.670881 215.23929270
   1.670889 215.23928901
   1.670892   0.00001472
   1.671210   0.00001472
   1.671891   0.00002144
   1.672344   0.00002144
   1.672471   7.56801046
   1.672477   7.56800986
   1.673240  72.51889030
   1.673256  72.51888816
   1.673296   2.11209080
   1.673435   2.11209083
   1.675383   3.63350149
   1.675523   2.70151148
   1.675526   2.70151151
   1.675630   3.63350146
   1.676343  21.14609545
   1.676371  21.14609564
   1.679396   0.80931992
   1.679401   0.80931991
   1.680215   5.20403010
   1.680258   5.20403016
   1.681389   0.00000000
   1.681579   0.00000000
   1.684033 130.35264448
   1.684064 130.35264498
   1.684082   0.19785894
   1.684096   0.19785894
   1.684876   1.06612090
   1.684936   1.06612089
   1.688914   0.37934509
   1.689089   0.37934511
   1.689585   0.03905541
   1.689612   0.03905541
   1.689979   0.00000071
   1.690340   0.00000071
   1.690342   0.18047859
#   1.690350 438.16118702
#   1.690386 438.16119561
   1.690350  46.09
   1.690386  46.09
   1.690421   0.18047859
   1.690735   0.62254404
   1.690888   0.00000102
   1.691025   0.62254405
   1.691391   0.00000102
   1.695501 167.12846332
   1.695514 167.12846430 
   1.695915   0.00620277
   1.695956   0.00620277
   1.696630   0.02515113
   1.696731   0.02515113
   1.700843 475.18892026
   1.700909 475.18894281
   1.703085   0.00079446
   1.703143   0.00079446
   1.703759   0.00287657
   1.703882   0.00287657
   1.705473   0.05319899
   1.705686   0.05319899
   1.707079   0.08410580
   1.707415   0.08410580
   1.707831 132.74558902
   1.707843 132.74559277
   1.710104   0.00000003
   1.710510   0.00000003
   1.710937   0.00000004
   1.711112   0.00008198
   1.711189   0.00008198
   1.711493   0.00000004
   1.711746   0.00027003
   1.711896   0.00027003
   1.712315 326.19648188
   1.712417 326.19648367
   1.717014   0.00920151
   1.717048   0.00920151
   1.717343   0.00593451
   1.717406   0.00593451
   1.717459   0.00091461
   1.717478   0.00091461
   1.717490   0.07478590
   1.717535   0.07478590
   1.717661   0.00060579
   1.717720   0.00060579
   1.717986   0.04658690
   1.718051   0.04658690
   1.718842   0.00007374
   1.718843   0.00007374
   1.718870   0.48753151
   1.718923   0.48753151
   1.718947   0.00004994
   1.718998   0.00004994
   1.719593   0.29256925
   1.719656   0.29256927
   1.720018   0.00000686
   1.720115   0.00000686
   1.720615   0.00002081
   1.720793   0.00002081
   1.721011  75.12594214
   1.721053  75.12594153
   1.721137   2.54659951
   1.721161   0.00000484
   1.721182   0.00000484
   1.721196   2.54659949
   1.721212   0.00000334
   1.721253   0.00000334
   1.722170   1.45591946
   1.722228   1.45591941
   1.723013   0.00587028
   1.723266   0.00587028
   1.724274  10.55289680
   1.724334  10.55289698
   1.724443   0.00899244
   1.724455   0.00000026
   1.724471   0.00000018
   1.724499   0.00000018
   1.724500   0.00000026
   1.724793 163.97984525
   1.724828   0.00899244
   1.724932 163.97984580
   1.725736   5.68136038
   1.725785   5.68136032
   1.728258  34.33249435
   1.728315  34.33249467
   1.728744   0.00000001
   1.728748   0.00000001
   1.728758   0.00000001
   1.728821   0.00000001
   1.729826   0.00000047
   1.729946   0.00000047
   1.730319  17.15365121
   1.730355  17.15365204
   1.730390   0.00000132
   1.730597   0.00000132
   1.731314   0.00000000
   1.731764   0.00000000
   1.732082   0.00000000
   1.732690   0.00000000
   1.733062  85.99496084
   1.733112  85.99496355
   1.734053   0.00000000
   1.734057   0.00000000
   1.735078  31.68765672
   1.735152  31.68765692
   1.735959  39.16876424
   1.735979  39.16876509
   1.738291  62.94710299
   1.738471  62.94710226
   1.738650 158.81611504
   1.738689 158.81612208
   1.740564   0.00000003
   1.740709   0.00000003
   1.741098   0.00000007
   1.741337   0.00000007
   1.741576   0.00051196
   1.741871   0.00051196
   1.742704  64.57178863
   1.742705  64.57178848
   1.742861   0.00076511
   1.743297   0.00076511
   1.744985 186.64987140
   1.745009 186.64987097
   1.750068  10.20402994
   1.750178  10.20402995
   1.750580  66.98992895
   1.750599  66.98992783
   1.752262   0.00000000
   1.752435   0.00000000
   1.752769   0.00000000
   1.752825  18.81612084
   1.753042   0.00000000
   1.753047  18.81611967
   1.753657   0.00000000
   1.754151   0.00000000
   1.761205   0.00003553
   1.761544   0.00003553
   1.762370   0.00005202
   1.762859   0.00005202
   1.764956   0.00000000
   1.764983  51.57430858
   1.764988  51.57430573
   1.765157   0.00000000
   1.765321 481.23426977
   1.765323 481.23423585
   1.765437   0.00000000
   1.765748   0.00000000
   1.766023   2.54533984
   1.766170   2.54533983
   1.766484  15.79345107
   1.766492  15.79345056
   1.767177 179.47103368
   1.767185 179.47103891
   1.768416   4.42317360
   1.768683   4.42317367
   1.768960   6.33753148
   1.768967   6.33753161
   1.769835  62.55667522
   1.769853  62.55667366
   1.772384   2.34382881
   1.772388   2.34382875
   1.773330  19.04282021
   1.773361  19.04282162
   1.776736   0.73740552
   1.776740   0.73740554
   1.777689   4.93828700
   1.777737   4.93828698
   1.778682   0.00000000
   1.778915   0.00000000
   1.781131 106.00755921
   1.781164 106.00756098
   1.781949   0.00000197
   1.782007   0.19168765
   1.782022   0.19168765
   1.782334   0.00000197
   1.782937   1.07619653
   1.782988   0.49710327
   1.783004   1.07619649
   1.783012   0.00000284
   1.783173   0.49710327
   1.783556   0.00000284
   1.785087   0.82329975
   1.785401   0.82329975
   1.788012 357.30479243
   1.788048 357.30477339
   1.788204   0.04064232
   1.788232   0.04064232
   1.789094   0.19571788
   1.789184   0.19571789
   1.793467 138.53904490
   1.793482 138.53903800
   1.795339   0.00702015
   1.795383   0.00702015
   1.796183   0.02959698
   1.796298   0.02959698
   1.799362 396.97732965
   1.799430 396.97731966
   1.801008   0.07659950
   1.801234   0.07659950
   1.802869   0.12200252
   1.803232   0.12200251
   1.803431   0.00098602
   1.803493   0.00098602
   1.803857   0.00000009
   1.804227   0.00371662
   1.804289   0.00000009
   1.804370   0.00371662
   1.804835   0.00000012
   1.805435   0.00000012
   1.806788 113.55163742
   1.806799 113.55163589
   1.811796 281.73803122
   1.811902 281.73802922
   1.812501   0.00011324
   1.812584   0.00011324
   1.813250   0.00038627
   1.813425   0.00038627
   1.820130   0.00937657
   1.820400   0.00937657
   1.821080  67.00252143
   1.821122  67.00252103
   1.821797   0.01447103
   1.822212   0.01447103
   1.822578   0.00001061
   1.822685   0.00001061
   1.823281   0.00003327
   1.823492   0.00003327
   1.825348 147.85893623
   1.825370   0.08279597
   1.825402   0.08279597
   1.825446   0.01118766
   1.825462   0.01118766
   1.825495 147.85894278
   1.825778   0.00717254
   1.825839   0.00717254
   1.825893   0.05136020
   1.825958   0.05136020
   1.826335   0.49722921
   1.826380   0.49722923
   1.826582   0.00123199
   1.826586   0.00123199
   1.826773   0.00081184
   1.826828   0.00081184
   1.826984   0.00000000
   1.827116   0.29622166
   1.827180   0.29622166
   1.827462   0.00000000
   1.827889   0.00000000
   1.828321   2.40806058
   1.828373   2.40806061
   1.828545   0.00000000
   1.828786   0.00011098
   1.828814   0.00011098
   1.828891   0.00007484
   1.828936   0.00007484
   1.829451   1.36523933
   1.829511   1.36523934
   1.831303   9.34256914
   1.831359   9.34256895
   1.832102   0.00000821
   1.832149   0.00000564
   1.832158   0.00000821
   1.832181   0.00000564
   1.832913   4.98866500
   1.832965   4.98866523
   1.833692   0.00000082
   1.833826   0.00000082
   1.834353   0.00000238
   1.834603   0.00000238
   1.835255  28.72795971
   1.835310  28.72796060
   1.836383  29.81108400
   1.836460  29.81108376
   1.836561   0.00000050
   1.836571   0.00000035
   1.836587   0.00000035
   1.836649   0.00000050
   1.837531  14.24433268
   1.837570  14.24433200
   1.840040  59.88665235
   1.840147  68.65238634
   1.840195  68.65238845
   1.840231  59.88665070
   1.840406   0.00091751
   1.840722   0.00091751
   1.841912   0.00138035
   1.842185   0.00000002
   1.842189   0.00000002
   1.842198   0.00000003
   1.842322   0.00000003
   1.842383   0.00138035
   1.843344  31.04533992
   1.843365  31.04534044
   1.845881   0.00000005
   1.845939 122.12846313
   1.845977 122.12845953
   1.846045   0.00000005
   1.846501   0.00000014
   1.846796   0.00000014
   1.849013   0.00000000
   1.849038   0.00000000
   1.850400  49.38287149
   1.850401  49.38287093
   1.851391   0.00000000
   1.851913   0.00000000
   1.852595 139.54659985
   1.852619 139.54659609
   1.852736  10.23047904
   1.852849  10.23047901
   1.855897  19.06800935
   1.856135  19.06800993
   1.858723  49.97480897
   1.858743  49.97481025
   1.859185   0.00000000
   1.859382   0.00000000
   1.859768   0.00000001
   1.860110   0.00000001
   1.861889   0.00007214
   1.862255   0.00007214
   1.863261   0.00010623
   1.863792   0.00010623
   1.870185   2.74937034
   1.870338   2.74937032
   1.872944   4.82493706
   1.873232   4.82493710
   1.873651   0.00000000
   1.873886   0.00000000
   1.874109  37.94710107
   1.874115  37.94710295
   1.874199   0.00000000
   1.874453 356.04534784
   1.874455 356.04532727
   1.874595   0.00000000
   1.875814  11.75566672
   1.875824  11.75566729
   1.876584 136.14609448
   1.876593 136.14609686
   1.878633   4.82619638
   1.878642   4.82619651
   1.879631  49.08060640
   1.879651  49.08060718
   1.882537   1.84886650
   1.882543   1.84886657
   1.883634  15.60453338
   1.883670  15.60453462
   1.884637   0.00000458
   1.885056   0.00000458
   1.885895   0.00000663
   1.886490   0.00000663
   1.887509   0.61070527
   1.887512   0.61070531
   1.888627   4.26574289
   1.888682   4.26574288
   1.888782   0.58425690
   1.888977   0.58425694
   1.889333   0.00000000
   1.889609   0.00000000
   1.891215   0.97670029
   1.891465  78.52644523
   1.891502  78.52644750
   1.891556   0.97670028
   1.893538   0.16863980
   1.893553   0.16863980
   1.894639   0.98942065
   1.894718   0.98942069
   1.898989 265.61712935
   1.899027 265.61712231
   1.900638   0.03845088
   1.900667   0.03845088
   1.901699   0.19345088
   1.901804   0.19345088
   1.904834 104.73551260
   1.904853 104.73551013
   1.908583   0.09899244
   1.908712   0.00000024
   1.908823   0.00721411
   1.908823   0.09899245
   1.908871   0.00721411
   1.909189   0.00000024
   1.909835   0.03175063
   1.909874   0.00000034
   1.909970   0.03175063
   1.910538   0.00000034
   1.910748   0.15919396
   1.911146   0.15919396
   1.911373 302.64484662
   1.911444 302.64484965
   1.918119   0.00111335
   1.918188   0.00111335
   1.919078   0.00436398
   1.919247   0.00436398
   1.919350  88.67757949
   1.919358  88.67757591
   1.924975 222.29219661
   1.925086 222.29219134
   1.928555   0.00014169
   1.928649   0.00014169
   1.929462   0.00050252
   1.929645   0.01347607
   1.929669   0.00050252
   1.929933   0.01347607
   1.931587   0.02096977
   1.932048   0.02096977
   1.934183   0.00000001
   1.934723   0.00000001
   1.934991  54.64735428
   1.935032  54.64735591
   1.935264   0.00000001
   1.936001   0.00000001
   1.939839 122.00251891
   1.939996 122.00252061
   1.940170   0.00001490
   1.940290   0.00001490
   1.941024   0.00004845
   1.941275   0.00004845
   1.951042   0.08084383
   1.951053   0.08084383
   1.951341   0.44748111
   1.951370   0.44748111
   1.951579   0.04978590
   1.951645   0.04978590
   1.951805  25.66750583
   1.951883  25.66750579
   1.951962   0.01192947
   1.951974   0.01192947
   1.952030   0.00147985
   1.952175   0.26486146
   1.952244   0.26486144
   1.952289   0.00760957
   1.952347   0.00760957
   1.952370   0.00147985
   1.952841   2.01763232
   1.952882   2.01763237
   1.953004   0.00000130
   1.953156   0.00000130
   1.953787   0.00224055
   1.953810   0.00000392
   1.954076   1.13677582
   1.954108   0.00000392
   1.954131   0.00144458
   1.954142   1.13677579
   1.954172   0.00144458
   1.954314   0.00224055
   1.954317   0.00094836
   1.954362   0.00094836
   1.955510   7.35390436
   1.955559   7.35390406
   1.956000  52.19143414
   1.956206  52.19143616
   1.957292   3.90050368
   1.957351   3.90050372
   1.957597   0.00014421
   1.957672   0.00014421
   1.957685   0.00009691
   1.957713   0.00009691
   1.959317  21.43576773
   1.959367  21.43576762
   1.961126   0.00000000
   1.961734   0.00000000
   1.961849  10.55541485
   1.961895  10.55541577
   1.962402   0.00001188
   1.962425   0.00000815
   1.962431   0.00000815
   1.962516   0.00001188
   1.964224  48.99244185
   1.964270  48.99244499
   1.967109   0.00000009
   1.967296   0.00000009
   1.967786  22.04030160
   1.967814  22.04030260
   1.967868   0.00000027
   1.968219   0.00000027
   1.968556   0.00000056
   1.968578   0.00000056
   1.968593   0.00000081
   1.968752   0.00000081
   1.969835   9.40050380
   1.969953   9.40050330
   1.970190  84.15617420
   1.970227  84.15617004
   1.973492  17.73299692
   1.973750  17.73299735
   1.975149  33.91687548
   1.975154  33.91687679
   1.975806   0.00013199
   1.976140   0.00000003
   1.976193   0.00000003
   1.976203   0.00013199
   1.976227   0.00000005
   1.976437   0.00000005
   1.977174  93.72795783
   1.977198  93.72795964
   1.977406   0.00019547
   1.978007   0.00019547
   1.982539   0.00000001
   1.982764   0.00000001
   1.983253   0.00000002
   1.983663   0.00000002
   1.983964  33.56423326
   1.983981  33.56423210
   1.985242   0.00000000
   1.985332   0.00000000
   1.989136   2.72418124
   1.989297   2.72418119
   1.992351   4.83501274
   1.992665   4.83501231
   1.999358   0.00000000
   1.999626   0.00000000
   2.000029   0.00000000
   2.000497  25.21410591
   2.000505   0.00000000
